ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-03-11,Ecuador,NA,17,0,0,17
2020-03-11,Colombia,NA,9,0,0,9
2020-03-11,Paraguay,NA,5,0,0,5
2020-03-11,Bolivia,NA,2,0,0,2
2020-03-11,Honduras,NA,2,0,0,2
2020-03-11,Panama,NA,27,1,0,26
2020-03-11,Honduras,NA,2,0,0,2
2020-03-11,Brazil,NA,151,0,0,151
2020-03-11,Ecuador,NA,17,0,0,17
2020-03-11,Cuba,NA,4,0,0,4
2020-03-11,Dominican Republic,NA,5,0,0,5
2020-03-11,Bolivia,NA,3,0,0,3
2020-03-11,Antigua and Barbuda,NA,1,0,0,1
2020-03-11,Argentina,NA,31,2,0,29
2020-03-11,Chile,NA,43,0,0,43
2020-03-11,Costa Rica,NA,23,0,0,23
2020-03-11,Peru,NA,28,0,0,28
2020-03-11,Mexico,NA,12,0,4,8
2020-03-11,Colombia,NA,13,0,0,13
2020-03-11,Paraguay,NA,6,0,0,6
2020-03-11,Jamaica,NA,8,0,0,8
2020-03-11,Guyana,NA,1,1,0,0
2020-03-12,Brazil,NA,52,0,0,52
2020-03-12,Costa Rica,NA,22,0,0,22
2020-03-12,Peru,NA,15,0,0,15
2020-03-12,Mexico,NA,12,0,4,8
2020-03-12,Panama,NA,11,1,0,10
2020-03-12,Cuba,NA,3,0,0,3
2020-03-12,Jamaica,NA,2,0,0,2
2020-03-12,Guyana,NA,1,1,0,0
2020-03-13,Brazil,NA,151,0,0,151
2020-03-13,Jamaica,NA,8,0,0,8
2020-03-13,Paraguay,NA,6,0,0,6
2020-03-13,Cuba,NA,4,0,0,4
2020-03-13,Honduras,NA,2,0,0,2
2020-03-13,Antigua and Barbuda,NA,1,0,0,1
2020-03-13,Jamaica,NA,10,0,0,10
2020-03-13,Paraguay,NA,6,0,0,6
2020-03-13,Cuba,NA,4,0,0,4
2020-03-13,Cuba,NA,4,0,0,4
2020-03-14,Chile,NA,61,0,0,61
2020-03-14,Peru,NA,38,0,0,38
2020-03-14,Panama,NA,36,1,0,35
2020-03-14,Argentina,NA,34,2,1,31
2020-03-14,Ecuador,NA,28,2,0,26
2020-03-14,Costa Rica,NA,26,0,0,26
2020-03-14,Mexico,NA,26,0,4,22
2020-03-14,Colombia,NA,22,0,0,22
2020-03-14,Dominican Republic,NA,11,0,0,11
2020-03-14,Bolivia,NA,10,0,0,10
2020-03-14,Uruguay,NA,4,0,0,4
2020-03-14,Trinidad and Tobago,NA,2,0,0,2
2020-03-14,Venezuela,NA,2,0,0,2
2020-03-14,Guatemala,NA,1,0,0,1
2020-03-14,Guyana,NA,1,1,0,0
2020-03-14,Saint Lucia,NA,1,0,0,1
2020-03-14,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-14,Suriname,NA,1,0,0,1
2020-03-14,Chile,NA,74,0,0,74
2020-03-14,Ecuador,NA,28,2,0,26
2020-03-14,Dominican Republic,NA,11,0,0,11
2020-03-14,Bolivia,NA,10,0,0,10
2020-03-14,Uruguay,NA,4,0,0,4
2020-03-14,Trinidad and Tobago,NA,2,0,0,2
2020-03-14,Guatemala,NA,1,0,0,1
2020-03-14,Saint Lucia,NA,2,0,0,2
2020-03-14,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-14,Suriname,NA,1,0,0,1
2020-03-14,Dominican Republic,NA,11,0,0,11
2020-03-14,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-14,Suriname,NA,1,0,0,1
2020-03-14,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-14,Suriname,NA,1,0,0,1
2020-03-14,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-14,Suriname,NA,1,0,0,1
2020-03-14,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-14,Suriname,NA,1,0,0,1
2020-03-14,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-14,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-15,Brazil,NA,162,0,0,162
2020-03-15,Argentina,NA,45,2,1,42
2020-03-15,Panama,NA,43,1,0,42
2020-03-15,Peru,NA,43,0,0,43
2020-03-15,Mexico,NA,41,0,4,37
2020-03-15,Colombia,NA,34,0,0,34
2020-03-15,Costa Rica,NA,27,0,0,27
2020-03-15,Venezuela,NA,10,0,0,10
2020-03-15,Guyana,NA,4,1,0,3
2020-03-15,Honduras,NA,3,0,0,3
2020-03-15,Antigua and Barbuda,NA,1,0,0,1
2020-03-15,Guyana,NA,4,1,0,3
2020-03-15,Antigua and Barbuda,NA,1,0,0,1
2020-03-15,Antigua and Barbuda,NA,1,0,0,1
2020-03-15,Antigua and Barbuda,NA,1,0,0,1
2020-03-15,Antigua and Barbuda,NA,1,0,0,1
2020-03-15,Antigua and Barbuda,NA,1,0,0,1
2020-03-15,Antigua and Barbuda,NA,1,0,0,1
2020-03-16,Brazil,NA,200,0,1,199
2020-03-16,Chile,NA,155,0,0,155
2020-03-16,Peru,NA,86,0,0,86
2020-03-16,Argentina,NA,56,2,1,53
2020-03-16,Panama,NA,55,1,0,54
2020-03-16,Colombia,NA,54,0,0,54
2020-03-16,Mexico,NA,53,0,4,49
2020-03-16,Ecuador,NA,37,2,0,35
2020-03-16,Costa Rica,NA,35,0,0,35
2020-03-16,Venezuela,NA,17,0,0,17
2020-03-16,Bolivia,NA,11,0,0,11
2020-03-16,Jamaica,NA,10,0,2,8
2020-03-16,Paraguay,NA,8,0,0,8
2020-03-16,Uruguay,NA,8,0,0,8
2020-03-16,Honduras,NA,6,0,0,6
2020-03-16,Trinidad and Tobago,NA,4,0,0,4
2020-03-16,Guatemala,NA,2,1,0,1
2020-03-16,Saint Lucia,NA,2,0,0,2
2020-03-16,Bahamas,NA,1,0,0,1
2020-03-16,Bolivia,NA,11,0,0,11
2020-03-16,Bahamas,NA,1,0,0,1
2020-03-16,Bahamas,NA,1,0,0,1
2020-03-17,Brazil,NA,321,1,2,318
2020-03-17,Chile,NA,201,0,0,201
2020-03-17,Peru,NA,117,0,1,116
2020-03-17,Mexico,NA,82,0,4,78
2020-03-17,Panama,NA,69,1,0,68
2020-03-17,Argentina,NA,68,2,3,63
2020-03-17,Colombia,NA,65,0,1,64
2020-03-17,Ecuador,NA,58,2,0,56
2020-03-17,Costa Rica,NA,41,0,0,41
2020-03-17,Venezuela,NA,33,0,0,33
2020-03-17,Uruguay,NA,29,0,0,29
2020-03-17,Dominican Republic,NA,21,1,0,20
2020-03-17,Jamaica,NA,12,0,2,10
2020-03-17,Paraguay,NA,9,0,0,9
2020-03-17,Honduras,NA,8,0,0,8
2020-03-17,Guyana,NA,7,1,0,6
2020-03-17,Guatemala,NA,6,1,0,5
2020-03-17,Cuba,NA,5,0,0,5
2020-03-17,Trinidad and Tobago,NA,5,0,0,5
2020-03-17,Barbados,NA,2,0,0,2
2020-03-17,Saint Lucia,NA,2,0,0,2
2020-03-17,Dominican Republic,NA,21,1,0,20
2020-03-17,Guyana,NA,7,1,0,6
2020-03-17,Guatemala,NA,6,1,0,5
2020-03-17,Saint Lucia,NA,2,0,0,2
2020-03-17,Guyana,NA,7,1,0,6
2020-03-17,Saint Lucia,NA,2,0,0,2
2020-03-17,Guyana,NA,7,1,0,6
2020-03-17,Saint Lucia,NA,2,0,0,2
2020-03-17,Guyana,NA,7,1,0,6
2020-03-17,Saint Lucia,NA,2,0,0,2
2020-03-18,Brazil,NA,372,3,2,367
2020-03-18,Chile,NA,238,0,0,238
2020-03-18,Peru,NA,145,0,1,144
2020-03-18,Ecuador,NA,111,2,0,109
2020-03-18,Colombia,NA,93,0,1,92
2020-03-18,Mexico,NA,93,0,4,89
2020-03-18,Panama,NA,86,1,0,85
2020-03-18,Argentina,NA,79,2,3,74
2020-03-18,Costa Rica,NA,50,0,0,50
2020-03-18,Uruguay,NA,50,0,0,50
2020-03-18,Venezuela,NA,36,0,0,36
2020-03-18,Jamaica,NA,13,0,2,11
2020-03-18,Bolivia,NA,12,0,0,12
2020-03-18,Paraguay,NA,11,0,0,11
2020-03-18,Honduras,NA,9,0,0,9
2020-03-18,Cuba,NA,7,1,0,6
2020-03-18,Trinidad and Tobago,NA,7,0,0,7
2020-03-18,Barbados,NA,2,0,0,2
2020-03-18,Chile,NA,238,0,0,238
2020-03-18,Bolivia,NA,12,0,0,12
2020-03-18,Paraguay,NA,11,0,0,11
2020-03-19,Brazil,NA,621,6,2,613
2020-03-19,Peru,NA,234,0,1,233
2020-03-19,Ecuador,NA,199,3,0,196
2020-03-19,Mexico,NA,118,1,4,113
2020-03-19,Panama,NA,109,1,0,108
2020-03-19,Colombia,NA,102,0,1,101
2020-03-19,Argentina,NA,97,3,3,91
2020-03-19,Uruguay,NA,79,0,0,79
2020-03-19,Costa Rica,NA,69,1,0,68
2020-03-19,Venezuela,NA,42,0,0,42
2020-03-19,Dominican Republic,NA,34,2,0,32
2020-03-19,Jamaica,NA,15,1,2,12
2020-03-19,Honduras,NA,12,0,0,12
2020-03-19,Cuba,NA,11,1,0,10
2020-03-19,Guatemala,NA,9,1,0,8
2020-03-19,Trinidad and Tobago,NA,9,0,0,9
2020-03-19,Barbados,NA,5,0,0,5
2020-03-19,Bahamas,NA,3,0,0,3
2020-03-19,El Salvador,NA,1,0,0,1
2020-03-19,Nicaragua,NA,1,0,0,1
2020-03-19,Bahamas,NA,0,0,0,0
2020-03-19,Venezuela,NA,42,0,0,42
2020-03-19,Trinidad and Tobago,NA,9,0,0,9
2020-03-19,Barbados,NA,5,0,0,5
2020-03-19,Bahamas,NA,3,0,0,3
2020-03-19,El Salvador,NA,1,0,0,1
2020-03-19,Nicaragua,NA,1,0,0,1
2020-03-19,Bahamas,NA,0,0,0,0
2020-03-19,Bahamas,NA,0,0,0,0
2020-03-20,Brazil,NA,793,11,2,780
2020-03-20,Chile,NA,434,0,6,428
2020-03-20,Ecuador,NA,367,5,0,362
2020-03-20,Peru,NA,234,3,1,230
2020-03-20,Mexico,NA,164,1,4,159
2020-03-20,Panama,NA,137,1,0,136
2020-03-20,Argentina,NA,128,3,3,122
2020-03-20,Colombia,NA,128,0,1,127
2020-03-20,Uruguay,NA,94,0,0,94
2020-03-20,Costa Rica,NA,89,1,0,88
2020-03-20,Dominican Republic,NA,72,2,0,70
2020-03-20,Honduras,NA,24,0,0,24
2020-03-20,Cuba,NA,16,1,0,15
2020-03-20,Jamaica,NA,16,1,2,13
2020-03-20,Bolivia,NA,15,0,0,15
2020-03-20,Paraguay,NA,13,0,0,13
2020-03-20,Guatemala,NA,12,1,0,11
2020-03-20,Suriname,NA,4,0,0,4
2020-03-20,Haiti,NA,2,0,0,2
2020-03-20,Honduras,NA,24,0,0,24
2020-03-20,Jamaica,NA,16,1,2,13
2020-03-20,Suriname,NA,4,0,0,4
2020-03-21,Brazil,NA,1021,15,2,1004
2020-03-21,Chile,NA,537,0,6,531
2020-03-21,Ecuador,NA,506,7,3,496
2020-03-21,Peru,NA,318,5,1,312
2020-03-21,Mexico,NA,203,2,4,197
2020-03-21,Panama,NA,200,1,0,199
2020-03-21,Colombia,NA,196,0,1,195
2020-03-21,Argentina,NA,158,4,3,151
2020-03-21,Costa Rica,NA,117,2,2,113
2020-03-21,Dominican Republic,NA,112,2,0,110
2020-03-21,Uruguay,NA,110,0,0,110
2020-03-21,Venezuela,NA,70,0,0,70
2020-03-21,Trinidad and Tobago,NA,49,0,1,48
2020-03-21,Cuba,NA,21,1,0,20
2020-03-21,Bolivia,NA,19,0,0,19
2020-03-21,Paraguay,NA,18,1,0,17
2020-03-21,Guatemala,NA,17,1,0,16
2020-03-21,Barbados,NA,6,0,0,6
2020-03-21,Bahamas,NA,4,0,0,4
2020-03-21,El Salvador,NA,3,0,0,3
2020-03-21,Haiti,NA,2,0,0,2
2020-03-21,Nicaragua,NA,2,0,0,2
2020-03-22,Brazil,NA,1546,25,2,1519
2020-03-22,Ecuador,NA,789,14,3,772
2020-03-22,Chile,NA,632,1,8,623
2020-03-22,Peru,NA,363,5,1,357
2020-03-22,Panama,NA,313,3,1,309
2020-03-22,Argentina,NA,266,4,27,235
2020-03-22,Mexico,NA,251,2,4,245
2020-03-22,Colombia,NA,231,2,3,226
2020-03-22,Dominican Republic,NA,202,3,0,199
2020-03-22,Uruguay,NA,135,0,0,135
2020-03-22,Costa Rica,NA,134,2,2,130
2020-03-22,Venezuela,NA,70,0,15,55
2020-03-22,Trinidad and Tobago,NA,50,0,0,50
2020-03-22,Cuba,NA,35,1,0,34
2020-03-22,Honduras,NA,26,0,0,26
2020-03-22,Bolivia,NA,24,0,0,24
2020-03-22,Paraguay,NA,22,1,0,21
2020-03-22,Guatemala,NA,19,1,0,18
2020-03-22,Jamaica,NA,19,1,2,16
2020-03-22,Guyana,NA,18,1,0,17
2020-03-22,Barbados,NA,14,0,0,14
2020-03-22,Suriname,NA,5,0,0,5
2020-03-22,Bahamas,NA,4,0,0,4
2020-03-22,El Salvador,NA,3,0,0,3
2020-03-22,Haiti,NA,2,0,0,2
2020-03-22,Nicaragua,NA,2,0,0,2
2020-03-22,Saint Lucia,NA,2,0,0,2
2020-03-22,Antigua and Barbuda,NA,1,0,0,1
2020-03-22,Dominica,NA,1,0,0,1
2020-03-22,Grenada,NA,1,0,0,1
2020-03-22,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-23,Antigua and Barbuda,NA,3,0,0,3
2020-03-23,Argentina,NA,266,4,27,235
2020-03-23,Bahamas,NA,4,0,0,4
2020-03-23,Barbados,NA,17,0,0,17
2020-03-23,Belize,NA,1,0,0,1
2020-03-23,Bolivia,NA,27,0,0,27
2020-03-23,Brazil,NA,1924,34,2,1888
2020-03-23,Chile,NA,746,2,11,733
2020-03-23,Colombia,NA,277,3,3,271
2020-03-23,Costa Rica,NA,158,2,2,154
2020-03-23,Cuba,NA,40,1,0,39
2020-03-23,Dominica,NA,2,0,0,2
2020-03-23,Dominican Republic,NA,245,3,3,239
2020-03-23,Ecuador,NA,981,18,3,960
2020-03-23,El Salvador,NA,3,0,0,3
2020-03-23,Grenada,NA,1,0,0,1
2020-03-23,Guatemala,NA,20,1,0,19
2020-03-23,Guyana,NA,20,1,0,19
2020-03-23,Haiti,NA,6,0,0,6
2020-03-23,Honduras,NA,27,0,0,27
2020-03-23,Jamaica,NA,19,1,2,16
2020-03-23,Mexico,NA,316,3,4,309
2020-03-23,Nicaragua,NA,2,0,0,2
2020-03-23,Panama,NA,313,3,1,309
2020-03-23,Paraguay,NA,22,1,0,21
2020-03-23,Peru,NA,395,5,1,389
2020-03-23,Saint Lucia,NA,3,0,0,3
2020-03-23,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-23,Suriname,NA,5,0,0,5
2020-03-23,Trinidad and Tobago,NA,51,0,0,51
2020-03-23,Uruguay,NA,158,0,0,158
2020-03-23,Venezuela,NA,77,0,15,62
2020-03-24,Antigua and Barbuda,NA,3,0,0,3
2020-03-24,Argentina,NA,387,6,52,329
2020-03-24,Bahamas,NA,5,0,1,4
2020-03-24,Barbados,NA,18,0,0,18
2020-03-24,Belize,NA,1,0,0,1
2020-03-24,Bolivia,NA,29,0,0,29
2020-03-24,Brazil,NA,2247,46,2,2199
2020-03-24,Chile,NA,922,2,17,903
2020-03-24,Colombia,NA,378,3,6,369
2020-03-24,Costa Rica,NA,177,2,2,173
2020-03-24,Cuba,NA,48,1,1,46
2020-03-24,Dominica,NA,2,0,0,2
2020-03-24,Dominican Republic,NA,312,6,3,303
2020-03-24,Ecuador,NA,1082,27,3,1052
2020-03-24,El Salvador,NA,5,0,0,5
2020-03-24,Grenada,NA,1,0,0,1
2020-03-24,Guatemala,NA,21,1,0,20
2020-03-24,Guyana,NA,5,1,0,4
2020-03-24,Haiti,NA,7,0,0,7
2020-03-24,Honduras,NA,30,0,0,30
2020-03-24,Jamaica,NA,21,1,2,18
2020-03-24,Mexico,NA,367,4,4,359
2020-03-24,Nicaragua,NA,2,0,0,2
2020-03-24,Panama,NA,345,6,1,338
2020-03-24,Paraguay,NA,27,2,0,25
2020-03-24,Peru,NA,416,7,1,408
2020-03-24,Saint Lucia,NA,3,0,0,3
2020-03-24,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-24,Suriname,NA,7,0,0,7
2020-03-24,Trinidad and Tobago,NA,57,0,0,57
2020-03-24,Uruguay,NA,162,0,0,162
2020-03-24,Venezuela,NA,84,0,15,69
2020-03-25,Antigua and Barbuda,NA,3,0,0,3
2020-03-25,Argentina,NA,387,8,52,327
2020-03-25,Bahamas,NA,5,0,1,4
2020-03-25,Barbados,NA,18,0,0,18
2020-03-25,Belize,NA,2,0,0,2
2020-03-25,Bolivia,NA,32,0,0,32
2020-03-25,Brazil,NA,2554,59,2,2493
2020-03-25,Chile,NA,1142,3,22,1117
2020-03-25,Colombia,NA,470,4,8,458
2020-03-25,Costa Rica,NA,201,2,2,197
2020-03-25,Cuba,NA,57,1,1,55
2020-03-25,Dominica,NA,7,0,0,7
2020-03-25,Dominican Republic,NA,392,10,3,379
2020-03-25,Ecuador,NA,1173,28,3,1142
2020-03-25,El Salvador,NA,9,0,0,9
2020-03-25,Grenada,NA,1,0,0,1
2020-03-25,Guatemala,NA,24,1,4,19
2020-03-25,Guyana,NA,5,1,0,4
2020-03-25,Haiti,NA,8,0,0,8
2020-03-25,Honduras,NA,36,0,0,36
2020-03-25,Jamaica,NA,26,1,2,23
2020-03-25,Mexico,NA,405,5,4,396
2020-03-25,Nicaragua,NA,2,0,0,2
2020-03-25,Panama,NA,443,8,1,434
2020-03-25,Paraguay,NA,37,3,0,34
2020-03-25,Peru,NA,480,9,1,470
2020-03-25,Saint Kitts and Nevis,NA,2,0,0,2
2020-03-25,Saint Lucia,NA,3,0,0,3
2020-03-25,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-25,Suriname,NA,8,0,0,8
2020-03-25,Trinidad and Tobago,NA,60,1,0,59
2020-03-25,Uruguay,NA,189,0,0,189
2020-03-25,Venezuela,NA,91,0,15,76
2020-03-26,Antigua and Barbuda,NA,7,0,0,7
2020-03-26,Argentina,NA,502,9,63,430
2020-03-26,Bahamas,NA,9,0,1,8
2020-03-26,Barbados,NA,18,0,0,18
2020-03-26,Belize,NA,2,0,0,2
2020-03-26,Bolivia,NA,43,0,0,43
2020-03-26,Brazil,NA,2985,77,6,2902
2020-03-26,Chile,NA,1306,4,22,1280
2020-03-26,Colombia,NA,491,6,8,477
2020-03-26,Costa Rica,NA,231,2,2,227
2020-03-26,Cuba,NA,67,2,1,64
2020-03-26,Dominica,NA,11,0,0,11
2020-03-26,Dominican Republic,NA,488,10,3,475
2020-03-26,Ecuador,NA,1403,34,3,1366
2020-03-26,El Salvador,NA,13,0,0,13
2020-03-26,Grenada,NA,7,0,0,7
2020-03-26,Guatemala,NA,25,1,4,20
2020-03-26,Guyana,NA,5,1,0,4
2020-03-26,Haiti,NA,8,0,0,8
2020-03-26,Honduras,NA,52,1,0,51
2020-03-26,Jamaica,NA,26,1,2,23
2020-03-26,Mexico,NA,475,6,4,465
2020-03-26,Nicaragua,NA,2,0,0,2
2020-03-26,Panama,NA,558,8,2,548
2020-03-26,Paraguay,NA,41,3,0,38
2020-03-26,Peru,NA,580,9,14,557
2020-03-26,Saint Kitts and Nevis,NA,2,0,0,2
2020-03-26,Saint Lucia,NA,3,0,0,3
2020-03-26,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-26,Suriname,NA,8,0,0,8
2020-03-26,Trinidad and Tobago,NA,65,1,0,64
2020-03-26,Uruguay,NA,217,0,0,217
2020-03-26,Venezuela,NA,107,0,15,92
2020-03-27,Antigua and Barbuda,NA,7,0,0,7
2020-03-27,Argentina,NA,589,13,72,504
2020-03-27,Bahamas,NA,10,0,1,9
2020-03-27,Barbados,NA,24,0,0,24
2020-03-27,Belize,NA,2,0,0,2
2020-03-27,Bolivia,NA,61,0,0,61
2020-03-27,Brazil,NA,3417,92,6,3319
2020-03-27,Chile,NA,1610,5,43,1562
2020-03-27,Colombia,NA,539,6,10,523
2020-03-27,Costa Rica,NA,263,2,3,258
2020-03-27,Cuba,NA,80,2,4,74
2020-03-27,Dominica,NA,11,0,0,11
2020-03-27,Dominican Republic,NA,581,20,3,558
2020-03-27,Ecuador,NA,1595,36,3,1556
2020-03-27,El Salvador,NA,13,0,0,13
2020-03-27,Grenada,NA,7,0,0,7
2020-03-27,Guatemala,NA,28,1,4,23
2020-03-27,Guyana,NA,5,1,0,4
2020-03-27,Haiti,NA,8,0,0,8
2020-03-27,Honduras,NA,68,1,0,67
2020-03-27,Jamaica,NA,26,1,2,23
2020-03-27,Mexico,NA,585,8,4,573
2020-03-27,Nicaragua,NA,2,1,0,1
2020-03-27,Panama,NA,674,9,2,663
2020-03-27,Paraguay,NA,52,3,1,48
2020-03-27,Peru,NA,635,11,16,608
2020-03-27,Saint Kitts and Nevis,NA,2,0,0,2
2020-03-27,Saint Lucia,NA,3,0,1,2
2020-03-27,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-27,Suriname,NA,8,0,0,8
2020-03-27,Trinidad and Tobago,NA,66,2,1,63
2020-03-27,Uruguay,NA,238,0,0,238
2020-03-27,Venezuela,NA,107,1,31,75
2020-03-28,Antigua and Barbuda,NA,7,0,0,7
2020-03-28,Argentina,NA,690,18,72,600
2020-03-28,Bahamas,NA,10,0,1,9
2020-03-28,Barbados,NA,26,0,0,26
2020-03-28,Belize,NA,2,0,0,2
2020-03-28,Bolivia,NA,74,0,0,74
2020-03-28,Brazil,NA,3904,111,6,3787
2020-03-28,Chile,NA,1909,6,61,1842
2020-03-28,Colombia,NA,608,6,10,592
2020-03-28,Costa Rica,NA,295,2,3,290
2020-03-28,Cuba,NA,119,3,4,112
2020-03-28,Dominica,NA,11,0,0,11
2020-03-28,Dominican Republic,NA,719,28,3,688
2020-03-28,Ecuador,NA,1823,48,3,1772
2020-03-28,El Salvador,NA,19,0,0,19
2020-03-28,Grenada,NA,7,0,0,7
2020-03-28,Guatemala,NA,34,1,10,23
2020-03-28,Guyana,NA,8,1,0,7
2020-03-28,Haiti,NA,8,0,0,8
2020-03-28,Honduras,NA,95,1,3,91
2020-03-28,Jamaica,NA,30,1,2,27
2020-03-28,Mexico,NA,717,12,4,701
2020-03-28,Nicaragua,NA,4,1,0,3
2020-03-28,Panama,NA,786,14,2,770
2020-03-28,Paraguay,NA,56,3,1,52
2020-03-28,Peru,NA,671,16,16,639
2020-03-28,Saint Kitts and Nevis,NA,2,0,0,2
2020-03-28,Saint Lucia,NA,3,0,1,2
2020-03-28,Saint Vincent and the Grenadines,NA,1,0,1,0
2020-03-28,Suriname,NA,8,0,0,8
2020-03-28,Trinidad and Tobago,NA,74,3,1,70
2020-03-28,Uruguay,NA,274,0,0,274
2020-03-28,Venezuela,NA,119,2,39,78
2020-03-29,Antigua and Barbuda,NA,7,0,0,7
2020-03-29,Argentina,NA,745,19,72,654
2020-03-29,Bahamas,NA,11,0,1,10
